,0775583e-c0a0-4f18-9ca2-8f89cedce3d6_01,180a2b9c-9cac-4d96-86e8-cd6b3b9386b5_01,1d136284-bdf5-498e-9506-4893801a337c_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_01,20bf79af-3b0f-477d-b619-5597d42f5d5e_11,20ec1cd9-7bdb-4eb9-9d20-65795580f1f5_01,22bf93b3-c8dc-4669-862f-3e4ae478849b_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_01,2d6e20b2-82c7-4c12-92d0-93282b0a9031_11,32e9558c-946b-4288-91e1-504e47c308ac_01,3824cd6d-c85c-4b21-819a-932d1afef976_01,3c8ca064-a4a7-416f-a069-4324d4a72038_01,3c8ca064-a4a7-416f-a069-4324d4a72038_11,41b97b11-acaa-4fbc-b3b0-0abc1bcac13b_01,4290b3b3-94f6-43e4-8309-430dd973ae2d_01,47a9ef9b-04f0-4e8d-bfdb-0846ba30d08b_01,48d17b17-348c-405a-ae92-f190372a3aac_01,5166d82f-7b22-4101-bea9-6056e5a74c48_01,5cf3911a-f3ea-4c0e-851d-5bb57ca7190f_01,5fb3affa-3661-48e8-a1cc-b533c862e8c5_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_01,6e534dd3-81ac-4575-ab1e-02c21e10916d_11,7047dc12-e2ed-40b7-86fd-c5c53a2766fd_01,779ce92d-1abd-44fc-9021-eda4d7f08fff_01,8944fe2a-e32f-4898-a2c5-fb6751f602a4_01,95b69517-4971-450e-9ed0-43bc8b2c0534_01,9d9109f5-5917-4126-8e34-8a7e4632e913_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_01,aaacf22c-2362-4613-b024-88fb7dd1cca1_11,adc9a685-5b4a-4c29-881a-da1895c47520_01,adc9a685-5b4a-4c29-881a-da1895c47520_11,b10c64c2-7fd2-4210-b975-034affb14b57_01,b16e9c3f-c7df-46c2-bee3-ecaebbab025f_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_01,b4f7f9e4-5fc5-4461-8e0b-0b6c384863c6_11,bc15cec4-1f82-47fe-ae69-3853194fab7e_01,ccb028ae-777c-4af6-b92e-40848f1cf774_01,dcc87c59-fd8c-4511-9983-96d5b9784cb0_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_01,e76cf9a0-061e-4a7d-ba28-5a40b8da54b8_11,f2d42e03-ca8d-4b57-ae39-0cc8f37b1b67_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_01,f47dbd99-920b-4b39-a1b0-6c152ad24884_11,fe57b639-db7a-460f-adfe-552f1e034e46_01,ff4131c9-537c-46cc-b495-9af60d431f5e_01
MIMAT0018004,0.0,0.0,0.0,0.0,0.0,0.290208,0.0,0.0,0.274381,0.366844,0.0,0.0,0.0,0.118026,0.0,0.0,0.0,0.208809,0.139093,0.0,0.328885,0.231787,0.0,0.0,0.0,0.1464,0.309654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,1.496761,0.0,0.216518,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23638,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018071,0.504715,0.0,0.0,0.510739,0.0,0.0,0.0,0.534255,0.0,1.100532,0.137266,0.0,0.504591,0.236053,0.195886,0.0,0.0,0.0,0.0,0.0,1.644424,1.39072,0.471966,0.0,0.095724,0.0,0.154827,0.164925,0.0,0.0,0.0,0.98693,0.145426,0.0,0.0,0.37419,0.0,0.0,0.0,0.438327,0.29792,0.0,0.500754,0.0,0.0
MIMAT0018072,0.0,0.0,0.135551,0.510738,0.0,0.290208,0.0,0.0,0.0,0.366844,0.549064,0.095257,0.0,0.118026,0.0,0.0,0.0,0.626427,0.0,0.0,0.328885,0.0,0.0,0.499104,0.287172,0.1464,0.0,0.0,0.0,0.0,0.0,0.14099,0.145426,0.0,0.0,0.37419,0.191619,0.216518,0.0,0.292217,0.29792,0.0,0.0,0.0,0.235148
MIMAT0018073,1.009431,4.516428,0.406653,2.298325,2.45846,0.290207,0.951177,1.42468,6.585153,0.733688,0.823596,0.952573,2.522955,1.534341,1.371202,0.598328,2.684868,3.549748,0.904109,1.85811,2.631078,4.403946,0.471966,1.49731,0.957242,1.171197,1.238616,1.649248,4.028739,0.942288,3.797127,1.97386,1.599684,0.990516,4.789125,13.47085,1.916191,1.515626,1.89104,2.045522,1.19168,1.775736,2.837609,0.737516,0.235148
MIMAT0018074,0.252358,1.290408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.504591,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.0,0.0,0.166368,0.0,0.0,0.154827,0.0,0.0,0.0,0.0,0.28198,0.0,0.0,0.191565,0.0,0.0,0.0,0.0,0.146109,0.0,0.0,0.166918,0.368758,0.0
MIMAT0018075,0.0,0.0,0.135551,0.255369,0.189112,0.0,0.0,0.0,0.274381,0.0,0.0,0.095257,0.504591,0.0,0.0,0.0,0.206528,0.0,0.208641,0.0,0.0,0.0,0.0,0.0,0.095724,0.1464,0.0,0.0,0.0,0.0,0.584174,0.0,0.145426,0.0,0.191565,0.0,0.0,0.216518,0.23638,0.146109,0.29792,0.0,0.0,0.184379,0.0
MIMAT0018076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018077,0.0,0.0,0.135551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14099,0.0,0.0,0.0,0.37419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47276,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018083,0.0,0.645204,0.0,0.255369,0.189112,0.0,0.0,0.0,0.274381,0.0,0.137266,0.762058,0.0,0.236053,0.195886,0.0,0.619585,0.0,0.20864,0.0,0.328885,0.231787,0.0,0.332735,0.095724,0.0,0.0,0.164925,0.287767,0.0,0.0,0.0,0.145426,0.247629,0.191565,0.0,0.0,0.216518,0.0,0.0,0.29792,0.0,0.0,0.184379,0.0
MIMAT0018085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018086,0.252358,0.645204,0.406653,0.0,1.323787,0.145104,1.268236,0.0,1.371906,0.366844,0.0,0.381028,1.513773,0.0,0.391772,0.149582,0.413057,1.252852,0.0,0.929055,9.866537,1.158934,0.471966,0.332735,0.478622,0.585599,0.309654,0.164925,0.575534,0.471144,2.920867,0.56396,0.0,0.495258,1.14939,0.0,0.191619,1.082591,0.0,0.0,1.4896,0.761031,0.500755,0.184379,0.470296
MIMAT0018089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149582,0.0,0.0,0.0,0.0,0.0,0.463574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,1.496761,0.191619,0.0,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0018090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191565,0.0,0.191619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178085,0.0,0.0,0.0,0.095257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018101,0.630894,1.290407,0.135551,1.276847,0.189112,0.145104,1.585295,0.890425,1.097526,2.567906,0.274532,1.238345,1.009182,0.708158,1.567088,1.047072,4.750151,0.626426,0.625919,1.85811,0.657769,1.854293,0.943932,0.332736,0.574347,0.878398,2.167577,2.638794,0.287767,1.413432,0.584173,1.83287,0.581702,0.742886,2.107215,2.245141,0.766477,3.031255,2.600179,0.292217,5.064641,0.507353,0.834591,0.184379,5.878692
MIMAT0018102,0.0,0.645204,0.0,0.0,0.189112,0.145104,0.951177,0.0,0.548762,1.83422,0.137266,0.095257,1.513773,0.472105,0.195886,0.0,0.0,0.835235,0.347734,0.0,0.328885,0.0,0.0,0.166368,0.382896,0.0,0.309654,0.0,0.287767,0.471144,0.292087,0.0,0.145426,0.247629,0.38313,1.122571,0.383238,0.0,0.70914,0.730544,0.0,0.76103,0.834591,0.0,0.235148
MIMAT0018103,0.0,0.645204,0.0,0.0,0.0,0.0,0.0,0.0,0.274381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208809,0.0,0.309685,0.0,0.0,0.0,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.876261,0.0,0.0,0.0,0.0,0.0,0.191619,0.0,0.0,0.0,0.0,0.253677,0.0,0.0,0.0
MIMAT0018104,0.126179,0.0,0.135551,0.0,0.189112,0.0,0.317059,0.178085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.0,0.0,0.235983,0.0,0.095724,0.0,0.0,0.0,0.0,0.0,0.0,0.28198,0.0,0.247629,0.0,0.0,0.0,0.649554,0.0,0.146109,0.0,0.0,0.0,0.0,0.0
MIMAT0018105,0.0,0.645204,0.0,0.255369,0.0,0.0,0.317059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328885,0.0,0.0,0.0,0.0,0.0,0.154827,0.0,0.0,0.0,0.0,0.0,0.0,0.247629,0.191565,0.0,0.191619,0.0,0.0,0.0,0.0,0.253677,0.166918,0.0,0.0
MIMAT0018106,0.126179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206528,0.0,0.0,0.0,0.328885,0.0,0.0,0.166368,0.0,0.0,0.0,0.164925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018107,0.0,0.645204,0.135551,0.255369,0.0,0.0,0.317059,0.0,0.0,0.0,0.0,0.095257,0.0,0.118026,0.0,0.448746,0.206528,0.208809,0.069547,0.0,0.328885,0.231787,0.235983,0.166368,0.0,0.0,0.154827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146109,0.0,0.253677,0.166918,0.184379,0.470296
MIMAT0018108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178085,0.274381,0.733688,0.0,0.0,0.0,0.118026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292799,0.0,0.164925,0.0,0.0,0.0,0.0,0.145426,0.0,0.0,0.74838,0.191619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0018110,0.504715,0.0,0.135551,0.766108,1.5129,0.435312,1.268236,0.0,1.371906,2.201063,0.137266,0.095257,0.504591,0.236052,0.195886,0.897491,0.619584,0.0,0.20864,0.309685,0.65777,0.927147,0.235983,0.332736,1.052968,1.463996,0.619308,0.824624,0.287767,0.235572,0.0,0.84594,0.290851,0.742887,0.76626,1.122571,0.191619,0.0,0.70914,0.584435,1.19168,1.014707,0.667673,0.0,0.235148
