,0030a28c-81aa-44b0-8be0-b35e1dcbf98c_01,0bf573ac-cd1e-42d8-90cf-b30d7b08679c_01,0e251c03-bf86-4ed8-b45d-3cbc97160502_01,0e9fcccc-0630-408d-a121-2c6413824cb7_01,1843c82e-7a35-474f-9f79-c0a9af9aa09c_01,1d0db5d7-39ca-466d-96b3-0d278c5ea768_01,1ea575f1-f731-408b-a629-f5f4abab569e_01,1f971af1-6772-4fe6-8d35-bbe527a037fe_01,25ff86af-beb4-480c-b706-f3fe0306f7cf_01,29aff186-c321-4ff9-b81b-105e27e620ff_01,29e3d122-15a1-4235-a356-b1a9f94ceb39_01,31bbad4e-3789-42ec-9faa-1cb86970f723_01,33365d22-cb83-4d8e-a2d1-06b675f75f6e_01,3622cf29-600f-4410-84d4-a9afeb41c475_01,3f5a897d-1eaa-4d4c-8324-27ac07c90927_01,45b0cf9f-a879-417f-8f39-7770552252c0_01,4dd86ebd-ef16-4b2b-9ea0-5d1d7afef257_01,58e66976-4507-4552-ac53-83a49a142dde_01,5eff68ff-f6c3-40c9-9fc8-00e684a7b712_01,67325322-483f-443f-9ffa-2a20d108a2fb_01,69f23725-adca-48ac-9b33-80a7aae24cfe_01,6a21c948-cd85-4150-8c01-83017d7dc1ed_01,6e9437f0-a4ed-475c-ab0e-bf1431c70a90_01,a43e5f0e-a21f-48d8-97e0-084d413680b7_01,a468e725-ad4b-411d-ac5c-2eacc68ec580_01,a5b188f0-a6d3-4d4a-b04f-36d47ec05338_01,a6923479-4e68-4ea8-87ed-e9642b9d43d5_01,a8e2df1e-4042-42af-9231-3a00e83489f0_01,b56bdbdb-43af-4a03-a072-54dd22d7550c_01,c1c06604-5ae2-4a53-b9c0-eb210d38e3f0_01,c3d662ee-48d0-454a-bb0c-77d3338d3747_01,c85f340e-584b-4f3b-b6a5-540491fc8ad2_01,c8cde9ea-89e9-4ee8-8a46-417a48f6d3ab_01,d7df78b5-24f1-4ff4-bd9b-f0e6bec8289a_01,dc87a809-95de-4eb7-a1c2-2650475f2d7e_01,e56e4d9c-052e-4ec6-a81b-dbd53e9c8ffe_01,e6365b38-bc44-400c-b4aa-18ce8ff5bfce_01,ea54dbad-1b23-41cc-9378-d4002a8fca51_01,ed746cb9-0f2f-48ce-923a-3a9f9f00b331_01,eda9496e-be80-4a13-bf06-89f0cc9e937f_01,f0a326d2-1f3e-4a5d-bca8-32aaccc52338_01,f553f1a9-ecf2-4783-a609-6adca7c4c597_01,f784bc3a-751b-4025-aab2-0af2f6f24266_01,f855dad1-6ffc-493e-ba6c-970874bc9210_01,f8cf647b-1447-4ac3-8c43-bef07765cabf_01,f978cb0f-d319-4c01-b4c5-23ae1403a106_01,fdecb74f-ac4e-46b1-b23a-5f7fde96ef9f_01
MIMAT0002834,9.0,0.0,3.0,0.0,0.0,11.0,9.0,1.0,0.0,1.0,13.0,0.0,17.0,3.0,0.0,6.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,27.0,0.0,15.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0
MIMAT0002835,47.0,0.0,11.0,0.0,2.0,51.0,57.0,2.0,0.0,1.0,32.0,0.0,54.0,4.0,0.0,40.0,0.0,58.0,4.0,1.0,0.0,0.0,0.0,10.0,1.0,8.0,125.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,128.0,3.0,72.0,5.0,7.0,0.0,80.0,8.0,1.0,0.0,1.0
MIMAT0002836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002837,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
MIMAT0002838,7.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,8.0,1.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0
MIMAT0002839,1.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,5.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
MIMAT0002840,2.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
MIMAT0002841,2.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0
MIMAT0002842,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
MIMAT0002843,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MIMAT0002844,10.0,0.0,8.0,0.0,0.0,14.0,16.0,1.0,0.0,1.0,20.0,0.0,5.0,0.0,0.0,12.0,0.0,16.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,25.0,0.0,5.0,0.0,24.0,0.0,3.0,0.0,0.0
MIMAT0002846,1.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MIMAT0002847,15.0,1.0,2.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,5.0,0.0,13.0,1.0,0.0,7.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,26.0,0.0,16.0,0.0,1.0,0.0,25.0,0.0,0.0,1.0,0.0
MIMAT0002848,2.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
MIMAT0002849,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
MIMAT0002850,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002851,3.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,9.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,18.0,0.0,6.0,0.0,12.0,3.0,0.0,0.0,0.0
MIMAT0002852,37.0,0.0,2.0,0.0,2.0,50.0,39.0,0.0,0.0,1.0,35.0,0.0,52.0,2.0,0.0,38.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,101.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,1.0,69.0,1.0,0.0,0.0,51.0,2.0,3.0,0.0,0.0
MIMAT0002853,8.0,0.0,1.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,14.0,0.0,5.0,1.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,5.0,1.0,1.0,0.0,13.0,1.0,3.0,0.0,0.0
MIMAT0002854,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
MIMAT0002855,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002856,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
MIMAT0002857,37.0,0.0,2.0,0.0,2.0,50.0,39.0,0.0,0.0,1.0,35.0,0.0,52.0,2.0,0.0,38.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,101.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,1.0,69.0,1.0,0.0,0.0,51.0,2.0,3.0,0.0,0.0
MIMAT0002858,2.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,3.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,2.0
MIMAT0002859,11.0,0.0,8.0,0.0,0.0,10.0,15.0,0.0,0.0,1.0,7.0,0.0,14.0,1.0,0.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,26.0,4.0,13.0,0.0,2.0,0.0,16.0,1.0,2.0,0.0,1.0
MIMAT0002861,6.0,0.0,1.0,0.0,0.0,11.0,5.0,1.0,0.0,2.0,13.0,0.0,7.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,6.0,0.0,1.0,0.0,11.0,1.0,3.0,0.0,0.0
MIMAT0002862,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0
MIMAT0002863,5.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0
MIMAT0002864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MIMAT0002866,3.0,0.0,2.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
MIMAT0002867,2.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0
MIMAT0002868,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
MIMAT0002869,4.0,0.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,10.0,1.0,6.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,7.0,0.0,6.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0
MIMAT0002870,2.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0
MIMAT0002871,2073.0,2151.0,397.0,1141.0,1781.0,876.0,3310.0,1841.0,1160.0,755.0,1022.0,289.0,740.0,605.0,564.0,597.0,406.0,2222.0,1038.0,463.0,1117.0,704.0,674.0,1556.0,834.0,946.0,1796.0,7759.0,2422.0,1245.0,801.0,1631.0,793.0,2559.0,1239.0,439.0,2552.0,2738.0,1639.0,841.0,1103.0,437.0,1841.0,2566.0,1634.0,513.0,1979.0
MIMAT0002872,29.0,24.0,18.0,16.0,17.0,12.0,31.0,39.0,15.0,16.0,37.0,7.0,11.0,6.0,11.0,11.0,8.0,72.0,7.0,3.0,7.0,22.0,13.0,8.0,19.0,6.0,33.0,122.0,68.0,18.0,18.0,32.0,5.0,24.0,17.0,7.0,42.0,25.0,13.0,15.0,8.0,15.0,44.0,40.0,76.0,3.0,21.0
MIMAT0002873,8.0,8.0,7.0,1.0,1.0,7.0,7.0,3.0,6.0,8.0,5.0,2.0,9.0,2.0,3.0,7.0,2.0,26.0,0.0,1.0,8.0,2.0,6.0,6.0,6.0,2.0,12.0,27.0,17.0,6.0,3.0,11.0,3.0,11.0,4.0,0.0,10.0,6.0,9.0,7.0,5.0,4.0,17.0,4.0,24.0,1.0,14.0
MIMAT0002874,58.0,13.0,63.0,22.0,23.0,26.0,48.0,7.0,102.0,60.0,44.0,11.0,17.0,23.0,27.0,15.0,12.0,24.0,63.0,4.0,28.0,8.0,30.0,32.0,49.0,151.0,21.0,149.0,102.0,69.0,12.0,82.0,10.0,84.0,172.0,7.0,85.0,50.0,40.0,41.0,12.0,98.0,289.0,105.0,91.0,6.0,105.0
MIMAT0002875,1.0,5.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,2.0,0.0,1.0,18.0,0.0,3.0,5.0,7.0,0.0,0.0,3.0,0.0,6.0,6.0,10.0,9.0,60.0,1.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0,8.0,0.0,2.0,3.0
MIMAT0002876,576.0,540.0,201.0,400.0,217.0,262.0,304.0,530.0,128.0,110.0,519.0,465.0,302.0,197.0,636.0,427.0,66.0,378.0,73.0,159.0,186.0,474.0,109.0,158.0,455.0,157.0,304.0,3322.0,424.0,264.0,878.0,276.0,329.0,528.0,205.0,458.0,379.0,548.0,183.0,181.0,422.0,108.0,575.0,271.0,1513.0,182.0,267.0
MIMAT0002877,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0.0,0.0
MIMAT0002878,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MIMAT0002879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0002880,5.0,3.0,5.0,12.0,10.0,8.0,9.0,1.0,2.0,1.0,127.0,11.0,56.0,4.0,0.0,1.0,24.0,25.0,2.0,15.0,4.0,6.0,1.0,4.0,6.0,1.0,3.0,4.0,15.0,11.0,13.0,18.0,4.0,7.0,2.0,3.0,15.0,9.0,3.0,0.0,2.0,4.0,5.0,32.0,5.0,1.0,14.0
MIMAT0002881,1.0,1.0,0.0,7.0,4.0,1.0,0.0,1.0,4.0,0.0,36.0,3.0,12.0,0.0,0.0,2.0,8.0,10.0,1.0,2.0,0.0,2.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,3.0,2.0,4.0,3.0,0.0,1.0,1.0,5.0,7.0,2.0,0.0,2.0,5.0,6.0,11.0,2.0,2.0,3.0
MIMAT0002883,0.0,3.0,2.0,4.0,4.0,0.0,5.0,0.0,1.0,1.0,13.0,2.0,23.0,5.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,1.0,3.0,7.0,1.0,0.0,5.0,0.0,2.0,2.0,3.0,11.0,3.0,2.0,0.0,1.0,0.0,3.0,4.0,0.0,0.0,5.0
MIMAT0002888,7813.0,4547.0,1348.0,3574.0,2738.0,3738.0,12544.0,7230.0,2667.0,2177.0,6910.0,1717.0,3408.0,2565.0,2710.0,2528.0,1500.0,16137.0,1491.0,1680.0,3480.0,4129.0,1532.0,3991.0,3714.0,1840.0,4368.0,45806.0,7378.0,2993.0,3717.0,4599.0,4102.0,6750.0,2859.0,1521.0,10750.0,7972.0,5426.0,2433.0,4519.0,1793.0,10893.0,6953.0,6337.0,2998.0,4124.0
MIMAT0002890,18.0,6.0,8.0,1.0,2.0,3.0,5.0,1.0,7.0,1.0,6.0,2.0,41.0,12.0,11.0,10.0,26.0,3.0,1.0,4.0,0.0,2.0,1.0,3.0,1.0,17.0,21.0,4.0,4.0,2.0,18.0,1.0,5.0,14.0,3.0,7.0,54.0,1.0,4.0,0.0,12.0,1.0,5.0,3.0,38.0,1.0,2.0
MIMAT0002891,22.0,23.0,20.0,19.0,6.0,20.0,13.0,26.0,5.0,7.0,42.0,11.0,37.0,6.0,20.0,78.0,13.0,33.0,7.0,25.0,2.0,7.0,3.0,14.0,141.0,12.0,18.0,40.0,25.0,6.0,49.0,8.0,44.0,4.0,14.0,4.0,11.0,12.0,26.0,3.0,12.0,12.0,41.0,15.0,19.0,7.0,5.0
MIMAT0003150,56.0,161.0,95.0,276.0,48.0,51.0,132.0,101.0,53.0,187.0,754.0,51.0,75.0,25.0,81.0,31.0,97.0,104.0,7.0,64.0,39.0,98.0,42.0,150.0,44.0,47.0,103.0,71.0,252.0,41.0,64.0,54.0,40.0,103.0,105.0,47.0,206.0,147.0,46.0,89.0,195.0,64.0,147.0,170.0,400.0,21.0,84.0
MIMAT0003161,27.0,1.0,8.0,4.0,1.0,0.0,9.0,1.0,8.0,5.0,15.0,5.0,19.0,20.0,17.0,2.0,5.0,3.0,6.0,2.0,1.0,2.0,3.0,11.0,0.0,15.0,20.0,13.0,2.0,3.0,1.0,2.0,18.0,6.0,6.0,2.0,117.0,3.0,7.0,0.0,2.0,6.0,6.0,11.0,20.0,2.0,6.0
MIMAT0003163,26.0,2.0,14.0,2.0,3.0,3.0,15.0,5.0,12.0,4.0,6.0,1.0,18.0,26.0,22.0,13.0,59.0,4.0,9.0,10.0,2.0,8.0,2.0,26.0,1.0,27.0,36.0,10.0,6.0,4.0,161.0,1.0,17.0,15.0,41.0,5.0,87.0,7.0,5.0,0.0,2.0,3.0,8.0,10.0,20.0,3.0,10.0
MIMAT0003164,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003165,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
MIMAT0003180,24.0,3.0,6.0,1.0,0.0,2.0,17.0,2.0,8.0,1.0,14.0,1.0,15.0,17.0,7.0,4.0,37.0,3.0,4.0,5.0,2.0,8.0,0.0,9.0,1.0,16.0,23.0,16.0,4.0,4.0,93.0,2.0,11.0,6.0,7.0,3.0,82.0,7.0,1.0,0.0,6.0,2.0,8.0,8.0,16.0,3.0,4.0
MIMAT0003214,0.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,1.0
MIMAT0003215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
MIMAT0003216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003218,82.0,118.0,154.0,210.0,90.0,288.0,397.0,181.0,151.0,61.0,184.0,47.0,225.0,83.0,158.0,91.0,340.0,401.0,74.0,50.0,113.0,114.0,78.0,79.0,180.0,85.0,162.0,117.0,310.0,91.0,225.0,119.0,113.0,302.0,82.0,38.0,375.0,282.0,104.0,72.0,235.0,57.0,308.0,197.0,207.0,183.0,157.0
MIMAT0003219,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003220,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,2.0,8.0,0.0,2.0
MIMAT0003222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIMAT0003228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
